time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel
389.0327009999892,17,48,2027364,421763,128973,15200,32009,34199,20927,7610,0,0
391.0346094999695,20,53,289654,121465,40109,7574,16951,13551,4521,2728,0,0
394.03852910001297,23,50,906681,62555,7274,7321,22362,7565,3060,1671,0,0
395.0403194000246,13,41,610175,253735,38209,25178,7724,15575,11668,7150,0,0
396.0424098999938,17,56,879674,139578,105663,68811,22890,33417,47336,14513,0,0
399.04608829994686,23,50,362068,43142,4463,5266,1389,6972,8829,2685,0,0
400.0474536999827,21,53,849133,178752,28943,19559,30680,16565,11065,18473,0,0
401.04880160000175,27,63,529297,108723,39568,25623,8531,20075,12878,5502,0,0
402.04999410000164,37,61,39859,27390,35453,12248,12687,20820,30714,9114,0,0
404.0526825999841,26,57,338416,89430,6373,8852,12460,4325,3278,2471,0,0
405.054931199993,40,67,35053,21993,22882,7425,18870,20787,17765,15314,0,0
407.05898219998926,37,61,816494,324821,83367,29808,44344,29036,20362,11762,0,0
409.0612933000084,34,35,1817147,149971,11561,12265,44893,30994,17530,19016,0,0
410.0624805999687,40,56,485202,145137,138463,18828,27759,29018,7708,10412,0,0
411.0639951999765,23,54,294152,37791,9991,9422,10553,3281,3353,3144,0,0
415.06922800000757,26,53,134487,33223,5298,5873,3878,4826,1212,1328,0,0
416.0717313999776,37,75,11632,13928,8422,14620,9700,20921,11494,6429,0,0
417.0739830000093,40,64,205118,26270,5969,6465,2822,5417,10745,2329,0,0
418.07591480005067,54,78,202589,13927,18180,19111,8168,15924,8314,9246,0,0
420.0787066000048,57,78,1782879,132320,31739,15805,18054,26918,10757,8679,0,0
421.0802178999875,43,69,576066,107075,11666,29288,6984,15733,10509,15082,0,0
422.08258709998336,51,70,152722,19617,7414,6591,4746,12270,1283,2907,0,0
423.0843036000151,37,51,566728,62782,9112,7287,11268,4936,2320,2632,0,0
424.08579769998323,24,30,145345,425321,7109,17696,32211,21685,24848,12540,0,0
425.0882634000154,20,30,946688,356130,70801,41433,22595,27162,14132,16659,0,0
428.09190410003066,23,56,149211,161961,50425,31547,21059,23241,8385,16122,0,0
429.093252700055,24,78,332559,68403,14486,7238,6936,5699,3358,2378,0,0
431.0953362999717,29,84,530502,234606,121247,22725,25233,36706,17146,11779,0,0
433.09847339999396,17,64,42246,16358,2221,1895,441,1418,1021,1269,0,0
434.09996859997045,27,53,888129,79433,17254,13728,73055,31466,16052,8667,0,0
435.1014109000098,21,40,23316,36651,986,2825,2499,1176,987,213,0,0
436.10341590002645,20,43,1099275,31236,15982,11798,7864,5116,6990,3529,0,0
438.1066521999892,17,30,697589,43911,4483,540,4169,2960,2231,884,0,0
439.10780680004973,1,54,1633428,197632,90116,144091,14121,15104,9738,9109,0,0
442.1111733999569,11,69,583688,51532,12246,6821,8572,8493,5865,5248,0,0
444.11546500003897,4,69,399634,68213,42400,16585,17066,5333,3488,2808,0,0
445.11729449999984,1,70,1813283,586359,58097,23425,56600,29229,14475,14088,0,0
447.1240081000142,16,54,115190,12297,309,5607,3171,3165,2347,595,0,0
449.12638919998426,11,44,40854,37496,2962,2929,1497,2974,1432,585,0,0
451.12811439996585,17,27,955882,354210,59760,20420,60860,40688,22046,9700,0,0
453.130288299988,29,47,714277,65838,30362,17585,24076,15408,3098,2259,0,0
454.13243620004505,14,64,182389,7970,15840,9776,1147,1369,751,855,0,0
455.13377089996357,21,78,392354,37052,23430,9194,8207,10926,1724,3457,0,0
457.1431752999779,29,90,90189,5166,4881,488,818,2116,271,819,0,0
460.14622730005067,29,90,623391,16054,15036,2104,2635,5928,3760,7192,0,0
461.1474695999641,48,78,522834,37093,50279,12652,11146,27580,14797,6773,0,0
464.1512507000007,41,63,296281,145090,17956,8290,12502,11490,4374,2780,0,0
465.1529260999523,50,40,57334,72556,4444,6569,16673,41924,19225,14708,0,0
466.1544661000371,43,26,149934,86242,12289,11672,9010,8759,10173,5530,0,0
467.1570029000286,23,8,171924,31494,378,2389,2114,1206,2261,534,0,0
468.15881379996426,24,34,56125,19151,36430,16825,8895,42123,13336,7915,0,0
470.161421900033,30,34,241452,20016,2002,5078,3913,4823,2648,4121,0,0
474.16680620005354,40,43,448666,76574,32756,21880,13335,10514,13713,12531,0,0
475.16883540002163,40,34,625937,43763,16218,11403,15194,45764,6223,22773,0,0
477.1720184000442,40,38,268488,34840,3943,14510,10139,8850,3899,3637,0,0
480.175557199982,40,53,2005692,161382,53396,43282,24722,16437,21068,23799,0,0
481.1771047000075,37,51,696364,58779,22789,8848,8509,4735,5292,3960,0,0
483.1805528999539,27,51,178323,19839,3489,5429,2608,7087,6904,2145,0,0
484.18324150005355,26,30,246835,68738,830,1880,5840,9844,3724,3052,0,0
485.18503030005377,23,29,287638,79461,21881,5487,867,5773,7274,2907,0,0
486.1867304999614,37,38,1159620,58371,38490,44160,17977,29685,5253,12248,0,0
488.19010080001317,29,40,1126898,285084,20074,67294,26795,39147,18606,17078,0,0
491.19388419995084,23,61,469082,78426,19356,8012,15459,6731,7190,5286,0,0
494.1983659999678,24,56,1262778,308018,30677,37310,27344,24090,7198,4885,0,0
496.2011511999881,20,57,271444,14402,15622,11483,7756,5772,2671,4157,0,0
497.20323530002497,41,77,60654,71279,13344,13500,7265,22718,9342,7324,0,0
498.20459630002733,60,83,95823,41233,25272,11111,11379,38133,12639,8104,0,0
499.2062468000222,57,67,158509,27958,3053,6132,6560,4560,2006,3092,0,0
501.2086214000592,50,63,83442,26670,9582,3713,3367,2202,3867,509,0,0
504.2137859000359,29,69,67820,114620,91440,42269,51717,14156,17873,9104,0,0
507.21897679998074,51,64,28529,19907,5748,4466,8515,36600,9803,8988,0,0
508.2202174999984,35,61,163810,78616,37139,7580,8059,11257,2826,3495,0,0
511.2227231999859,38,56,1256404,280227,45170,21568,8536,30662,14735,17206,0,0
513.2262307000346,34,40,289272,115618,12278,3803,6050,3996,3376,2113,0,0
514.2276089000516,17,41,67948,121495,21290,10968,11930,36225,15308,9079,0,0
516.230874300003,21,27,217281,171804,10900,11646,18664,23863,10099,13617,0,0
517.232841799967,41,37,28669,12908,20217,10731,12423,30997,11517,19346,0,0
518.2342799999751,61,43,189706,23387,1579,8392,4467,9257,5109,5361,0,0
519.2356409999775,75,47,13243,16681,5671,9270,6619,33945,16665,5028,0,0
520.2370801999932,77,44,353961,318432,12638,19446,30328,52734,19991,8242,0,0
523.2414976999862,69,34,28424,72342,17226,1485,7294,31172,9682,6056,0,0
524.2432742000092,78,34,314925,8958,3058,2468,1658,9645,5034,1299,0,0
525.2445839999709,61,44,32879,39115,57089,13902,16546,20424,19288,8269,0,0
527.2481313999742,51,48,141261,94710,4808,7444,11790,5569,1559,4748,0,0
528.2497155000456,53,56,205997,44411,28153,10494,7259,33543,10272,14014,0,0
530.2518748999573,27,54,202292,369669,68710,28909,18975,17115,12169,16364,0,0
531.2533776999917,30,38,72698,38502,2792,10779,29857,15230,4815,5772,0,0
533.2572460999945,54,44,186165,13179,5192,843,2882,11381,26591,2754,0,0
534.2594417999499,61,41,120721,7818,1179,5324,2325,12381,5120,2515,0,0
535.2632400000002,66,43,1125261,218612,37196,25707,9810,16888,10749,16982,0,0
538.2668382000411,51,48,389584,64185,10363,16223,12857,5683,4097,4033,0,0
539.2683011000045,30,48,544195,81879,13707,8756,20440,6535,3970,4862,0,0
540.2694898999762,20,53,639009,24298,13865,7215,4818,11449,7335,2859,0,0
541.2709236999508,41,54,300029,65249,31294,10256,6258,67259,57548,11746,0,0
542.2730756000383,53,57,1550401,286223,3291,48090,80368,18666,14069,8519,0,0
543.2754878000123,38,53,216639,43647,20499,2981,4916,10571,2527,2074,0,0
544.2768476000056,30,40,1930345,205018,13147,26314,14674,28793,23263,11460,0,0
545.2785708999727,43,54,1334768,60619,49211,46105,34341,33065,15940,13704,0,0
548.2832013999578,41,56,1094178,219449,33197,57038,28410,47687,32411,16686,0,0
549.284529000055,30,47,529168,115483,15904,1704,5100,6767,4720,1217,0,0
550.2860629999777,38,44,200932,76016,8780,5819,19709,22884,11021,9132,0,0
551.2878042999655,40,34,399992,21607,3690,3872,5050,8196,3865,2676,0,0
553.2909106999869,41,29,1344206,168360,30655,17083,22480,34737,10230,14099,0,0
554.292280600057,63,40,100417,4688,960,4109,3359,5854,1866,4639,0,0
555.2944932000246,56,43,2173214,273387,24821,41170,60096,36733,20510,18091,0,0
556.2968529999489,54,51,572028,103137,22203,12664,15231,46886,15233,18017,0,0
558.299937200034,37,40,141710,73391,6668,2540,8818,7227,5165,2694,0,0
562.3042916000122,43,47,155394,55897,14703,20431,12915,21504,45787,9665,0,0
563.3062190000201,60,29,537942,85649,4675,9118,9276,74207,60494,12945,0,0
564.308327900013,67,37,451525,15454,12594,13676,8174,31254,47630,11425,0,0
566.3110164999962,66,53,2840381,179410,20786,120454,38135,25745,13377,6156,0,0
567.3132422999479,64,51,350296,83966,17642,16862,13890,21986,23725,9117,0,0
568.3143175999867,48,60,114650,210688,31760,23635,25534,34219,29403,16066,0,0
569.3155381999677,43,60,1584785,49871,49636,29314,42403,60045,23875,17207,0,0
570.3166230999632,53,53,217026,44974,1934,19917,18749,16949,36586,14083,0,0
572.3195119999582,38,53,230162,162305,34281,16695,7253,6934,17888,3171,0,0
574.3217497000005,44,60,879385,41084,20040,14365,21471,22318,10165,21714,0,0
577.3259142000461,35,54,527666,126225,47870,8200,54020,27328,28355,22573,0,0
578.3269680000376,44,53,177029,13739,8816,7008,35083,22276,20864,17426,0,0
579.3281027999474,57,50,2980287,236684,59358,13256,28593,48767,23809,30867,0,0
580.3294009000529,56,57,311975,35238,49877,22292,10860,26138,14394,16109,0,0
581.3306169999996,48,54,1777310,165098,21041,14997,9092,10779,5031,17092,0,0
582.3321850999491,47,53,56129,17897,5115,3031,7893,15397,3973,3115,0,0
583.33321349998,43,67,1440858,88075,109502,12950,10258,21349,7481,20196,0,0
