time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
138.49783209999987,37,90,1610675,189645,37266,24950,20463,13349,12308,22371,0,0,0
139.5014417000002,30,75,112859,56507,13173,8259,13702,5976,3219,3813,0,0,0
140.5140965999999,34,64,108043,157248,33540,5481,14586,23378,9239,3200,0,0,0
142.53856050000013,30,75,191580,24161,48436,2930,11394,14699,10623,11037,0,0,0
143.5485662000001,44,81,8475,9179,3988,10493,10517,4287,4599,4192,0,0,0
144.55609749999985,63,78,21884,17669,2675,4990,4440,11558,4941,4193,0,0,0
145.5658800000001,78,81,21619,10011,3449,6239,11242,9765,7057,5859,0,0,0
148.60224870000002,88,70,7166,6686,3585,5225,13509,8068,5459,3229,0,0,0
149.6153447000006,97,75,15669,2660,7120,4161,3899,6150,3768,1852,0,0,0
151.6267871,81,83,648285,14118,9912,1698,4264,2513,818,711,0,0,0
152.63020099999994,64,84,12001,10621,7451,2719,13750,2184,2664,2319,0,0,0
153.6398018,56,94,15280,6319,7867,9181,4946,5311,4773,2175,0,0,0
154.6467147000003,37,70,185049,131545,1951,8346,4356,10025,2323,3573,0,0,0
155.66170280000006,26,53,92343,24469,2608,11445,5788,5085,1992,4467,0,0,0
156.6723189000004,14,60,672216,12524,27376,48704,16455,7112,3525,4527,0,0,0
157.67668820000017,34,74,33482,16082,11537,6838,17368,12799,10383,14782,0,0,0
161.7219243999998,29,67,173876,353574,2728,11743,11607,8832,6492,11810,0,0,0
162.72791890000008,27,70,204472,29718,14801,8384,7665,5597,2208,1577,0,0,0
164.7427292000002,21,53,1616726,137931,16022,27057,3588,7237,3230,2390,0,0,0
165.74416100000053,8,56,972838,60440,3125,43267,13395,11672,3564,9542,0,0,0
166.75379429999975,24,64,339671,147380,12722,7159,20762,18525,15422,6567,0,0,0
167.76194329999998,40,64,10243,17743,5794,10151,6003,8811,4611,3766,0,0,0
169.77138520000062,23,51,112196,99484,10581,1770,4447,1182,960,1682,0,0,0
170.78123200000027,20,61,169849,55637,11480,14801,5534,5354,5173,3680,0,0,0
171.78302470000017,27,57,61106,4611,590,650,588,587,270,234,0,0,0
175.83207570000013,20,47,1122550,176861,9812,16855,21043,16065,7776,3178,0,0,0
176.8413758000006,27,60,785837,19828,10727,3701,4485,984,1180,1043,0,0,0
177.84474910000063,40,61,24021,14476,6646,2921,6104,5709,3805,7691,0,0,0
178.8522294000004,50,61,70538,21339,927,6172,2648,8403,3132,5315,0,0,0
179.85635770000044,57,60,197157,10416,1134,376,743,2671,779,1189,0,0,0
180.8582864,80,64,11821,9702,13613,13675,4440,11955,5393,3553,0,0,0
182.86925280000014,69,75,162595,6399,6867,5789,3246,1629,886,927,0,0,0
183.87051359999987,69,84,1986,48770,5016,9765,5663,7260,6544,5860,0,0,0
184.8847507999999,61,74,450000,33054,11183,10646,23045,6435,4917,10393,0,0,0
187.9063428999998,66,63,693463,80000,15439,17363,5381,14880,7414,4020,0,0,0
188.9175611999999,54,66,3621,14244,6444,3197,5128,4616,3362,3338,0,0,0
189.9203206000002,60,74,9410,11316,5974,4538,8429,4304,1090,2065,0,0,0
190.92541429999983,67,77,17179,13377,3765,6652,3288,7129,3478,3962,0,0,0
191.9375297000006,81,75,7477,7621,1557,3335,1754,6722,4670,5816,0,0,0
192.94926080000005,74,70,6227,21013,5579,4404,8126,2987,4646,5175,0,0,0
193.9645029000003,80,67,4574,6344,3803,599,4365,3957,1209,1846,0,0,0
194.96597040000051,80,66,2092,18077,1315,13918,8413,10294,8223,3694,0,0,0
196.98844030000055,74,63,256790,7569,1134,796,1514,2763,933,1103,0,0,0
198.00333060000048,66,70,228418,23196,14916,8537,3715,1913,2283,1577,0,0,0
201.0188364000005,53,78,8336,14358,4082,9594,2114,2606,1309,1098,0,0,0
202.0231893,41,84,1466942,35129,23949,9475,4348,5496,1545,3534,0,0,0
203.03942670000015,40,90,46702,8617,1448,3550,2751,3148,3483,1608,0,0,0
204.04250349999984,57,83,6553,10712,7415,1088,4365,6220,1577,1865,0,0,0
205.0484178000006,70,75,8508,13200,3033,3234,1613,8933,3039,2083,0,0,0
206.0523377999998,77,61,5963,14576,457,3757,2951,2350,1659,1630,0,0,0
207.06092499999977,70,67,3526,10172,6116,5688,1960,2729,3786,2389,0,0,0
208.0766861000002,70,67,9431,12053,242,8244,3024,7102,4006,889,0,0,0
209.07780960000036,61,77,8039,15128,11901,3202,1665,4673,3300,6948,0,0,0
210.08907660000023,77,84,8747,820,1092,3702,4470,3405,1419,1384,0,0,0
213.1007612000003,91,77,13350,12324,4030,5017,5095,13223,2215,4063,0,0,0
214.11697470000036,84,84,30565,17213,26482,6391,9025,7505,4547,3461,0,0,0
215.11961229999997,91,81,5328,11455,6641,2660,2759,7276,1215,660,0,0,0
216.12853950000044,67,66,1451111,169747,14322,5174,4681,8513,4315,2918,0,0,0
217.13366140000016,56,63,40468,33631,3907,7450,13469,6749,2460,854,0,0,0
218.13731270000062,54,61,767435,33932,35565,10392,14728,9156,4016,6655,0,0,0
219.1401332000005,53,61,41903,3963,31638,16252,80171,14858,12012,12104,0,0,0
220.14499290000003,57,80,4841,24872,6304,38726,18438,6693,11617,9881,0,0,0
221.1503932000005,75,80,6913,5195,2087,3510,9454,10600,4376,2628,0,0,0
222.15128960000038,74,81,26340,25973,28349,6116,7805,5994,2973,3608,0,0,0
225.16500150000047,74,80,19081,18992,3691,8804,7607,8832,6948,3833,0,0,0
226.17854380000063,77,77,513611,29016,21119,4105,8241,8317,5062,3171,0,0,0
227.18831649999993,63,81,21706,9737,4989,1896,3220,3542,2623,2395,0,0,0
228.19971820000046,66,69,113076,84708,21864,8982,16913,18685,6936,5558,0,0,0
229.20712809999986,64,67,28879,19923,5713,3250,5331,7003,5120,3573,0,0,0
230.2214038000002,54,70,442338,60006,28372,29784,5629,6565,3725,2297,0,0,0
231.22358600000007,40,56,88490,49887,3221,859,1756,1666,754,415,0,0,0
232.23608409999997,26,56,793058,58491,12200,9854,6022,3159,1312,1674,0,0,0
233.2410389000006,29,67,13596,5366,5003,10967,4676,6458,1883,1284,0,0,0
234.24362420000034,40,60,36313,26545,8518,7387,12941,6881,2702,3576,0,0,0
237.2640878000002,54,78,22310,14530,5929,6446,4765,4633,3836,2975,0,0,0
238.2782741000001,54,70,88308,137718,10248,8193,12701,6737,5285,3647,0,0,0
239.29377490000024,47,66,41058,10270,5489,2106,721,1907,289,274,0,0,0
241.31698920000053,43,75,1486267,168345,66030,144479,39727,41328,14018,8642,0,0,0
244.34259939999993,44,74,153095,125578,9034,25824,22344,8251,4220,3231,0,0,0
246.35502309999993,44,64,364988,88185,6258,21613,8454,14782,3637,2921,0,0,0
247.36584029999995,61,60,21637,4425,3649,5843,10209,11008,5546,4812,0,0,0
248.37686060000033,66,63,58279,8089,4388,1988,1805,3424,2958,2926,0,0,0
249.3870625999998,78,74,7730,10831,6683,5161,2606,5308,2354,5602,0,0,0
252.41914950000046,69,61,885239,236040,14274,8778,22839,13982,4742,6825,0,0,0
253.43308090000028,44,63,506900,55228,20163,10769,9175,3463,2423,1298,0,0,0
256.4453218999997,27,54,1127895,311393,45509,15377,17652,12355,5739,3029,0,0,0
257.4521660999999,24,63,26759,7114,17175,9420,4872,6001,4550,2901,0,0,0
258.4555099999998,17,78,171361,42536,14740,2458,2957,1534,2330,1167,0,0,0
259.45650470000055,37,81,10392,17047,24991,5071,7747,15592,5027,3332,0,0,0
260.4672251000002,48,96,5704,11129,5897,9216,4268,2876,4097,2256,0,0,0
261.4743937000003,50,88,7673,16463,2803,10887,3333,6265,2929,1058,0,0,0
262.4821493999998,77,90,19062,9826,6845,4674,3110,9744,2630,15280,0,0,0
263.48617639999975,63,74,131346,115884,12614,3975,10462,11889,5910,7118,0,0,0
266.5117994000002,70,66,13416,17365,5099,7562,3763,8736,3313,1298,0,0,0
267.52480600000035,66,47,1404357,225753,2528,18283,103639,29885,23967,17646,0,0,0
269.5433549999998,38,40,342318,27407,5541,786,1250,743,566,349,0,0,0
271.55491470000015,29,43,170534,162003,19250,9738,4502,5726,1439,1504,0,0,0
272.55946140000015,21,48,46660,37827,23778,13804,4077,9730,3841,3639,0,0,0
274.57634490000055,11,61,922999,116773,28268,15020,11719,6041,2673,1709,0,0,0
276.59122060000027,24,61,82263,138489,13719,18008,15994,14546,13697,3563,0,0,0
277.6065180000005,41,66,20324,27723,11267,1870,3088,7242,5166,3521,0,0,0
278.61272629999985,50,66,6843,10928,10889,10859,5848,9950,3838,4619,0,0,0
279.6154107000002,61,61,112062,60994,10446,2073,7523,10966,6553,4186,0,0,0
282.63937590000023,51,67,98143,65243,17580,9874,3463,2344,1175,4083,0,0,0
283.65722449999976,47,61,103985,78504,4846,12458,10759,10745,11473,15120,0,0,0
284.6720997000002,41,54,85742,76022,11694,25523,21147,17671,9897,23107,0,0,0
285.6802545999999,43,69,4056,12968,2981,25125,10602,8432,3034,2225,0,0,0
287.6996181000004,54,75,649581,84546,43191,33332,18969,14960,5464,2664,0,0,0
288.70255650000036,60,69,7756,19485,2683,751,6529,4791,8264,3470,0,0,0
289.70443440000054,60,78,12206,14138,17243,8888,10159,6080,2420,3403,0,0,0
290.70756320000055,54,53,32123,49875,717,2887,11819,6651,3693,4185,0,0,0
292.7213421000006,43,64,56271,41221,11319,4636,3746,1170,979,167,0,0,0
295.7474511999999,40,63,17131,35124,20837,10901,7616,6325,2069,2472,0,0,0
296.75656249999975,41,77,8232,20365,4082,2250,2016,4560,1534,1690,0,0,0
297.7636882000006,44,70,13921,6602,1749,7249,8178,5643,4781,1408,0,0,0
298.7647428999999,75,67,6642,15376,5256,4436,4896,17083,7820,2687,0,0,0
299.76569720000043,88,61,1511,9760,3399,2965,5217,6234,3498,3279,0,0,0
300.7676591999998,93,69,6143,7790,6984,3670,3243,5829,5773,7356,0,0,0
301.7827606000001,97,63,5659,9107,912,3113,3393,7491,3826,1669,0,0,0
302.7862961000001,77,69,21489,21359,7871,7999,7033,7605,4993,2983,0,0,0
303.8005041000006,63,53,932683,79940,6648,1230,2352,5872,1843,826,0,0,0
306.8282405,48,60,93444,23865,3228,13707,6652,3939,6524,3189,0,0,0
307.8295020000005,53,70,7227,11283,20407,7010,7985,7632,4727,2648,0,0,0
308.84481610000057,43,80,5086,21157,14174,28800,6442,5067,4376,1860,0,0,0
309.8487221000005,60,87,11356,8787,783,2328,4202,4418,4852,1861,0,0,0
310.8617592999999,64,80,5598,17656,4041,3531,4151,5518,1279,1720,0,0,0
311.8635296000002,75,69,3683,11051,6381,1633,3639,11119,4382,4508,0,0,0
312.8723772000003,78,60,69202,39434,14864,4393,2297,6602,7066,3893,0,0,0
313.88306439999997,78,70,8464,5171,2326,5855,2009,5745,2618,1823,0,0,0
314.8931571000003,61,74,117577,44189,12212,3961,6835,1822,602,361,0,0,0
315.90744559999985,53,81,15914,9124,10451,5225,3789,5769,1042,729,0,0,0
318.9385050000001,51,91,8286,7824,15475,8900,9281,2689,4643,4003,0,0,0
319.9427456000003,27,83,130555,127911,16475,18894,13108,4632,6557,3070,0,0,0
320.9571014000003,50,80,85384,43114,11356,6845,10903,23516,9089,5225,0,0,0
322.9743677000006,37,66,345297,26823,2859,4115,1810,1560,1157,1710,0,0,0
323.9770490000001,43,63,17340,8560,470,14950,6980,4447,1868,3205,0,0,0
324.9799380000004,63,67,17295,15063,5581,4339,1327,7129,7029,13484,0,0,0
325.9871426999998,38,77,56482,56327,18642,16300,5064,2105,5089,5074,0,0,0
327.0008862000004,57,81,93965,3665,1291,1536,1664,2427,810,922,0,0,0
328.00424459999977,60,81,3710,4434,4633,6470,3799,4212,1939,1422,0,0,0
329.01169819999996,56,91,25690,7065,14256,8051,5864,5253,3214,1555,0,0,0
332.0336213999999,84,78,5804,5780,1928,1404,12090,5233,3636,2504,0,0,0
333.0482406000001,83,74,4228,13777,5550,1368,16296,6498,3982,1854,0,0,0
334.0511684000003,80,75,8573,6906,6639,10991,6468,4578,3784,2222,0,0,0
335.06378829999994,81,66,11436,20047,1638,17284,11824,8057,4612,2692,0,0,0
336.07725519999985,69,70,4291,38760,6889,6080,6527,7686,1389,1023,0,0,0
337.0787469000006,70,81,23721,6050,4226,3407,3194,4735,5385,1660,0,0,0
338.08997139999974,87,66,2997,4253,1335,1176,1479,7516,3358,2193,0,0,0
339.10343269999976,94,63,11801,10310,4536,6479,7366,10228,3335,3170,0,0,0
340.11941279999974,78,63,25945,95876,31291,14498,4050,6070,3414,1789,0,0,0
343.15665809999973,50,57,642073,73988,7759,3203,5173,3955,4430,2809,0,0,0
344.1635584000005,40,54,85403,50261,8698,9737,12205,10853,6208,2369,0,0,0
346.18998180000017,29,61,149532,28171,10828,5987,2577,3354,1793,1555,0,0,0
347.1953131,24,51,741708,220583,15182,23431,11579,5175,3682,8937,0,0,0
348.1981015000001,23,54,871914,199991,17906,29559,37605,12285,6855,16661,0,0,0
349.21321030000036,27,64,16940,15424,9964,22270,13067,12527,12862,6391,0,0,0
351.2217930000006,29,67,122701,175370,148211,73575,75337,35178,7776,5147,0,0,0
353.2355656,40,66,1111438,189462,18170,12005,26477,15162,16708,4499,0,0,0
354.24763020000046,60,81,9990,5063,4451,20444,8516,11381,9624,9506,0,0,0
355.2602667000001,69,78,11153,5538,4637,21427,14703,29442,8737,7853,0,0,0
358.27921200000037,84,70,4223,11039,5863,8308,14944,11593,7605,8875,0,0,0
359.2884662000006,100,75,20705,6114,3841,1415,13089,9015,8622,8219,0,0,0
360.2984838000002,100,70,9403,14772,19799,2353,3836,13082,9074,6460,0,0,0
361.3149215000003,93,70,23726,17673,3588,15970,9880,8600,4992,10193,0,0,0
362.3231282000006,81,81,1166,27700,32744,5740,6691,8719,6697,4171,0,0,0
364.3296383000006,69,69,5380,6065,17631,11447,56734,30167,17256,17290,0,0,0
365.33852240000033,66,64,87949,24120,10128,7756,19688,5762,3069,997,0,0,0
366.3508490000004,70,61,10397,11924,14616,21929,29706,11787,14841,8745,0,0,0
367.36407810000037,94,70,7120,4990,6592,8058,20694,21821,16570,12688,0,0,0
370.4023470000002,90,70,9451,18871,12359,1323,13460,15569,16421,16933,0,0,0
371.41050170000017,100,70,6520,20256,12800,13686,11491,29943,13690,3292,0,0,0
372.4185498000006,100,70,10241,13952,1840,22779,8409,14575,23906,12001,0,0,0
373.42046649999975,100,57,2669,9597,3930,1872,49123,24701,19759,15786,0,0,0
374.4239881000003,100,66,5187,9379,17638,21865,14760,22342,15825,12373,0,0,0
375.42722440000034,100,69,10449,10608,11279,7333,8048,21688,42026,30900,0,0,0
376.4437523000006,97,70,22717,20602,23883,13273,18886,10912,21173,13291,0,0,0
377.44528400000036,90,77,25078,8506,8234,6464,10666,17658,13804,5121,0,0,0
378.4580538,83,77,107338,12444,10231,6408,17093,8475,13513,17023,0,0,0
382.49518069999976,80,69,186954,23588,8794,3240,3588,4315,2124,2094,0,0,0
383.5095226000003,81,69,26733,27759,1512,21514,32027,20377,19362,8803,0,0,0
384.51102549999996,83,69,18513,8879,6454,8289,7152,23591,5839,11826,0,0,0
385.5252538000004,84,75,13945,3552,27696,55755,59919,30136,14891,5161,0,0,0
387.5537264000004,81,83,274150,38450,36870,26683,28206,8804,8838,13546,0,0,0
388.5596236000001,88,78,7306,28662,7933,3820,8782,30383,18044,4168,0,0,0
389.5689233000003,83,78,16964,7606,11717,1250,11837,11264,6792,4297,0,0,0
390.57701220000035,100,57,13463,6106,7669,2057,3937,6973,8711,7039,0,0,0
391.57817330000034,94,63,75476,37547,11881,6669,15833,12434,12767,9663,0,0,0
394.5916103999998,93,63,13204,13514,3871,7123,3233,9783,10281,10437,0,0,0
396.60458689999996,77,66,437873,145724,23734,21242,17612,26822,20933,6303,0,0,0
397.6136213,66,63,36378,25980,9957,5391,10393,6498,23159,5109,0,0,0
398.6171479000004,75,57,26672,6973,1642,6224,35883,7708,7946,7294,0,0,0
399.6194079000006,78,51,16310,12300,3484,6425,19069,14233,21599,6355,0,0,0
400.62499000000025,90,54,23921,9179,8033,4464,21697,12262,13682,3959,0,0,0
401.6284968,84,64,291322,73652,76911,32505,5024,17403,8808,9795,0,0,0
402.6296843,80,81,43525,9888,13067,15799,9610,13247,5867,5253,0,0,0
403.6399570000003,69,93,26706,16120,30878,18688,32107,16253,15733,6460,0,0,0
404.6461427000004,74,83,26219,7961,1415,3462,30309,11255,14727,7887,0,0,0
407.68318980000004,90,80,22469,3914,2068,28753,8757,25123,7145,4481,0,0,0
408.6956700999999,70,67,91442,27625,3849,4344,3408,1453,1234,1566,0,0,0
409.7117189999999,70,74,3005,9020,7998,19019,3368,8069,2437,6168,0,0,0
410.7140251999999,67,90,44956,8943,7255,6394,5184,12892,11116,5799,0,0,0
413.73516540000037,44,87,812341,135392,47814,53113,23418,9484,5103,8625,0,0,0
414.74280420000014,61,91,34958,23354,20820,6823,14762,15815,5968,3553,0,0,0
415.7481595999998,61,87,8746,10498,13365,12103,10621,7723,11831,3585,0,0,0
416.76067950000015,53,81,6522,34527,2145,14830,14112,10150,7430,5827,0,0,0
417.7701904000005,61,78,81891,71820,27674,6666,12414,11274,7942,7566,0,0,0
420.7978665999999,81,63,24619,20179,1815,13759,7652,22020,9902,4045,0,0,0
421.8105869000001,88,64,4096,20998,3969,11427,15768,14639,8875,11241,0,0,0
422.8184699000003,100,60,7873,4778,6801,5691,22128,27476,24734,14097,0,0,0
423.8245741999999,100,69,12423,7824,13390,19034,5870,20768,11422,9440,0,0,0
424.8376390000003,91,67,4370,40368,6685,15197,33004,9985,19411,7824,0,0,0
425.84751120000055,97,74,35537,5590,6015,18980,12911,25814,9223,14384,0,0,0
426.8562883000004,87,78,17373,10874,5161,9695,17927,10896,16749,11117,0,0,0
427.85868290000053,91,80,12582,12981,9397,12980,8501,14215,9855,7098,0,0,0
428.86388309999984,94,69,4570,8285,4420,2916,6076,19887,15421,12065,0,0,0
431.8883801000002,96,69,10170,13717,5881,11807,12340,17840,15562,7655,0,0,0
432.8941510000004,93,77,37891,39701,34315,24770,15945,27723,13176,14576,0,0,0
433.9032207999999,81,78,7430,10138,3667,10498,18833,16852,8334,7442,0,0,0
434.9108823000006,77,80,3562,29875,14697,11181,5891,15375,10685,2551,0,0,0
435.9243630000001,77,81,8128,17694,6764,37476,15047,18390,12925,15369,0,0,0
436.9380738,78,83,19962,15653,6781,22168,16242,6917,8643,11076,0,0,0
437.95275260000017,67,91,32032,26273,14060,27248,7146,17750,12000,27699,0,0,0
438.95569520000026,74,83,3509,13447,3991,5576,24634,12486,7062,7118,0,0,0
439.97018389999994,69,81,50120,34480,44874,6991,14354,15022,5618,4950,0,0,0
443.0022288,78,81,6684,9095,4401,21097,6867,16160,10253,8597,0,0,0
445.0185935999998,66,70,91680,63073,15281,3276,1777,4494,1450,1656,0,0,0
446.0261895000003,57,70,122679,16423,1836,2440,1780,4639,2034,1051,0,0,0
447.04154329999983,60,69,20311,14803,11459,5699,9677,7674,5437,5113,0,0,0
448.0525617000003,53,74,689475,15935,10329,22245,2332,9101,12092,7851,0,0,0
