time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
158.7781289000004,30,84,12132,7401,52753,9255,3085,6171,4612,3038,0,0,-1
159.78148170000077,29,90,7137,11025,37866,9833,16207,6341,3661,2809,0,0,-1
160.78730630000064,38,90,42126,10577,16222,3648,2805,4328,2320,1799,0,0,-1
161.79546320000009,51,84,6068,6810,19454,10165,5224,9429,1133,3296,0,0,-1
162.79715990000022,47,80,91356,30461,79455,39353,16912,7420,1805,2478,0,0,-1
165.82741250000072,38,84,10478,22618,29714,21757,2321,8706,2692,1845,0,0,-1
166.83507410000038,26,67,590444,48712,6233,4908,7532,3727,3714,3440,0,0,-1
167.84097139999994,26,44,86277,24990,2652,1071,1740,1437,1075,528,0,0,-1
168.84661250000045,34,35,144741,15014,8012,6730,8463,3548,6074,2048,0,0,-1
169.85390780000034,34,41,105689,4967,20849,12125,5048,4180,3165,2881,0,0,-1
170.85922930000015,29,30,102451,60492,2332,1587,342,2398,450,468,0,0,-1
171.87145430000055,41,51,8376,14657,34858,7128,3025,11368,2508,2331,0,0,-1
172.87534770000002,35,70,25535,7609,78653,19720,3626,4980,3995,3815,0,0,-1
173.88326120000056,54,81,24346,7023,2961,5899,6275,4974,3742,1626,0,0,-1
176.91668819999995,74,54,254819,13884,23780,5403,2477,5333,3266,1830,0,0,-1
177.9218193000006,69,51,75039,17814,9462,14360,8580,5374,2492,2108,0,0,-1
178.93420640000022,56,44,83026,20834,1936,3688,1896,1510,1222,495,0,0,-1
179.94518940000034,43,38,80914,18551,2337,679,2444,2712,862,398,0,0,-1
180.95672850000028,53,24,48991,11709,1554,6834,12633,7759,3145,2953,0,0,-1
181.97046970000065,54,27,344566,10848,8900,8419,3326,4895,3386,3967,0,0,-1
182.9736169000007,51,40,27133,36933,45534,5330,5544,3446,2014,4532,0,0,-1
183.98211300000003,50,61,15778,29510,51347,11796,6352,8553,4181,3445,0,0,-1
184.99437190000023,40,63,886832,102208,16538,36528,12078,19968,17351,9416,0,0,-1
188.02214880000065,30,53,924122,143456,29227,17907,8277,10043,20805,10734,0,0,-1
189.02768580000065,44,48,26795,11262,6142,4556,2237,5089,5363,5154,0,0,-1
190.03846150000027,43,40,91834,106031,52511,21221,14652,12594,19317,4259,0,0,-1
191.0494186000005,43,37,66116,27326,3877,4401,3588,4214,1286,893,0,0,-1
192.0553174000006,48,30,992334,133313,22402,16396,78207,19988,26453,13656,0,0,-1
193.06815370000004,41,11,1753932,339934,5492,6200,20487,29294,13188,14099,0,0,-1
194.07243930000004,40,13,944310,99888,60776,18207,14536,9808,6574,6863,0,0,-1
195.08215330000075,17,11,2943920,622372,86319,28203,37675,5906,6886,5862,0,0,-1
196.0889685000002,14,21,277045,69102,13238,29406,14383,6747,5053,6321,0,0,-1
197.09355660000077,7,34,179959,82000,9566,4422,8916,3036,2448,2226,0,0,-1
200.12039069999992,8,30,250722,29872,753,14761,4896,3163,2188,2862,0,0,-1
201.13330660000065,30,35,75729,39331,6286,9951,11454,8512,6211,2723,0,0,-1
202.1355548000001,35,37,44145,13568,4993,4178,1179,2221,2046,1465,0,0,-1
203.1451848000006,48,54,46795,9852,31775,8946,5328,7394,3563,5460,0,0,-1
204.1592633,43,47,46892,20014,3452,3898,991,2586,939,623,0,0,-1
205.1732307000002,57,43,21156,9719,3148,2564,2526,9492,3402,3363,0,0,-1
206.1832368000005,56,37,113885,14715,8077,10234,4847,3841,4595,3688,0,0,-1
207.19097200000036,47,38,438743,180267,25448,8638,5783,4144,1816,2190,0,0,-1
208.1962065000007,51,41,23027,16590,10872,5705,9979,6883,3271,2602,0,0,-1
211.22201230000064,26,48,2950,21551,6902,29713,4184,2941,5172,2292,0,0,-1
212.22578580000027,41,60,15334,9584,5818,17555,11928,5543,3961,5943,0,0,-1
213.23577620000012,27,56,19139,73453,6714,24459,6366,3812,3084,1634,0,0,-1
214.2465807000008,38,61,5586,8433,5586,3288,2767,2933,3806,5990,0,0,-1
215.2565882000008,43,61,249802,41612,35740,27269,3641,8217,1651,4050,0,0,-1
216.27150560000064,37,57,204729,9863,4052,4028,3042,1094,1178,1022,0,0,-1
217.27509950000055,47,50,688298,62023,6995,2978,5197,10846,7564,5969,0,0,-1
218.2797771000005,41,43,187344,78573,12312,15896,3071,10560,2769,5646,0,0,-1
219.28382430000056,30,26,720677,237369,19298,11225,6211,6716,3464,3525,0,0,-1
224.3302771000008,30,23,616355,277395,64370,66802,65422,25813,24444,11941,0,0,-1
225.33963050000057,37,29,62800,13715,2683,5661,7678,5292,6684,7967,0,0,-1
226.3471286000004,34,24,133814,56136,5376,2860,3527,4821,3076,2432,0,0,-1
227.35067580000032,53,38,554759,23243,14780,12571,5475,14026,2694,2446,0,0,-1
228.3544266000008,53,50,12239,13522,30592,12238,6343,3231,2190,2143,0,0,-1
229.35552580000055,53,60,13141,9826,5938,17796,2095,10447,3454,2247,0,0,-1
230.35958310000024,57,63,50304,50604,13355,2355,5181,9115,3033,1322,0,0,-1
231.36546400000043,38,54,34062,25476,1361,4122,1140,799,569,633,0,0,-1
232.3768006,37,41,418768,53658,12986,12201,11134,3122,1836,1043,0,0,-1
233.38349760000077,21,29,86662,74549,9884,12925,18127,4055,2129,2116,0,0,-1
237.41003630000068,10,35,1159344,65715,15287,20328,7323,2790,1390,567,0,0,-1
238.41440760000023,13,30,572870,88308,2160,10988,7911,3938,2618,2519,0,0,-1
239.4154937000003,8,35,471203,97507,34812,28617,11503,3287,3767,2454,0,0,-1
240.42429700000048,1,38,1236979,71325,29957,18809,3699,2832,1589,779,0,0,-1
241.4325703000004,1,53,368349,50526,44614,5764,3719,2751,2614,1729,0,0,-1
242.44813280000017,13,60,125852,8920,16191,4985,2306,3865,778,442,0,0,-1
243.4574476000007,24,69,33978,15889,17460,4441,3634,4047,2019,2322,0,0,-1
244.46546750000016,26,60,411496,93306,7490,11980,3706,3099,1833,2016,0,0,-1
245.46968410000045,17,47,314427,397961,25396,28038,15910,3374,7157,2803,0,0,-1
248.4821068000001,16,35,285397,12869,319,5102,1374,2111,335,537,0,0,-1
249.49648940000043,10,35,71031,13138,11320,1937,1000,990,2343,670,0,0,-1
252.52649350000047,11,20,947241,519297,11376,5909,31373,20956,9329,19217,0,0,-1
254.53998600000068,35,24,1583452,80406,17362,9125,10499,15557,1611,5934,0,0,-1
255.5490516,27,14,295542,34191,2280,1495,3540,2093,1201,878,0,0,-1
256.5617291000008,51,37,10998,10998,3938,6768,4559,5796,2758,1790,0,0,-1
257.5681956000008,57,50,26821,6930,17759,5296,3689,9548,864,2588,0,0,-1
258.5767813000002,60,74,53598,17919,74849,10263,2960,5571,4650,2185,0,0,-1
261.6164140000001,54,78,7485,20690,21347,8781,7072,7456,3396,3161,0,0,-1
262.62968770000043,44,78,8424,14723,26372,4092,6294,3628,3416,3434,0,0,-1
263.63543800000025,41,74,68478,57164,12706,13346,16827,10677,3119,2348,0,0,-1
264.6468512000001,44,54,684381,77191,12969,18192,9743,8760,1829,2573,0,0,-1
265.6526593000008,44,57,5923,10192,18992,2268,3107,4486,2010,2513,0,0,-1
266.66282540000066,44,63,1946,8291,16587,30807,7597,4115,2356,1332,0,0,-1
267.6686279000005,43,63,1778,17794,3433,3508,2627,2400,1821,860,0,0,-1
268.6762761,40,54,81216,47928,4194,2473,3092,3235,924,566,0,0,-1
269.68356850000055,30,51,10549,32059,14109,12704,6252,2337,2535,2236,0,0,-1
270.69009670000014,30,38,6416,36182,11412,8356,5202,4531,2994,1633,0,0,-1
273.7201577000005,47,40,5084,14210,8237,5626,3287,17935,4248,2020,0,0,-1
274.72338820000004,43,56,61486,40134,33034,21353,11453,4042,5400,3897,0,0,-1
275.7319050000005,48,48,171170,104245,28779,5184,14300,9443,2346,3370,0,0,-1
276.7416045,41,57,19302,16331,38862,11281,12014,2377,2013,2404,0,0,-1
277.7442135000001,23,63,4251,31776,17792,10396,3523,3905,4244,2199,0,0,-1
278.7526667000002,29,64,23601,23334,31005,14525,3622,6795,8011,9338,0,0,-1
279.7626147000001,38,81,14830,8158,31297,21081,4608,12434,9781,11949,0,0,-1
280.76525110000057,54,70,5024,17801,3129,11642,2927,9390,10260,20456,0,0,-1
282.7773197000006,56,61,389896,111570,2652,25157,17595,11470,9633,18241,0,0,-1
283.7847732,54,63,31488,37815,12776,70811,5897,8244,3800,2687,0,0,-1
286.79173770000034,51,57,4649,9025,9553,10584,6497,4306,3144,5611,0,0,-1
287.7977268000004,40,66,22669,32040,20523,38817,9826,6024,5348,3658,0,0,-1
288.8083492000005,34,69,492498,112951,34550,7922,5582,6109,5371,1624,0,0,-1
289.8226895000007,35,60,122846,31179,9545,7046,7028,4109,3626,1897,0,0,-1
290.8310637000004,35,57,86378,27796,19642,21340,11759,9977,3536,7257,0,0,-1
291.83749460000035,41,53,13567,13735,2921,12501,3006,4082,3701,1777,0,0,-1
292.8507460000001,34,47,175231,109511,5856,7954,2330,1710,2247,256,0,0,-1
293.8571337000003,37,48,131403,11814,3258,6748,2326,2919,3081,1222,0,0,-1
294.8705875000005,27,60,3852,8978,48546,16555,5382,3917,2798,1295,0,0,-1
295.87907200000063,27,51,7358,27947,1847,11241,7777,5801,1539,2061,0,0,-1
298.8977971000004,51,63,12166,9262,3720,6353,6182,4945,1737,1492,0,0,-1
299.8992877999999,43,70,15897,19143,5645,42992,7435,3497,1356,1563,0,0,-1
300.90434540000024,47,56,13514,24263,5374,12671,2458,3470,1899,1472,0,0,-1
301.9134754000006,43,67,4494,8082,19409,7169,6914,3150,2326,1996,0,0,-1
302.9247944000008,37,77,8336,18934,10881,36006,10091,7444,3119,2721,0,0,-1
303.9325490000001,43,69,15622,40709,26318,22674,17953,10085,9221,3630,0,0,-1
304.94236270000056,51,66,229413,7186,3055,1771,4116,2523,640,656,0,0,-1
305.9544179000004,34,40,115443,38374,5109,2480,2434,794,195,468,0,0,-1
306.9583751,30,48,16364,11539,35611,4891,6845,5115,1695,1624,0,0,-1
309.9844094,24,67,9451,5721,84920,12276,4725,9622,1468,2226,0,0,-1
310.98927660000027,20,77,38728,71412,77437,4636,4093,3946,2917,1682,0,0,-1
312.00268510000024,26,83,49356,39149,16240,5006,3746,2922,2632,2512,0,0,-1
313.0110439,26,63,74056,73891,4709,13805,5822,6002,4893,1331,0,0,-1
314.02153290000024,34,54,187580,56915,7421,21030,8918,5578,1739,2576,0,0,-1
315.0337921,41,54,4104,17495,8475,5244,4278,4946,3349,3530,0,0,-1
316.0405264000001,51,43,1621,6758,6856,3013,3921,8174,3469,3571,0,0,-1
317.04898010000034,51,56,10995,24434,43951,5606,4698,4792,1879,6751,0,0,-1
318.0568622999999,53,61,35986,37622,14530,22164,7231,5748,1069,1259,0,0,-1
321.0926722000004,47,69,16971,19677,19650,23118,4100,4759,1754,1239,0,0,-1
322.1002674000001,17,63,62725,64989,10212,4161,2169,807,962,1469,0,0,-1
323.1105311000001,21,57,58757,23542,3759,17790,3450,4273,3979,2272,0,0,-1
324.1244536000004,29,69,12020,5776,65374,2265,7607,10633,8922,22145,0,0,-1
325.13106980000066,53,87,10164,10616,35598,14256,3408,13050,14972,13602,0,0,-1
326.14503890000015,50,81,1893511,132858,37888,11353,14763,11569,12646,11270,0,0,-1
327.1468760000007,56,77,17785,8288,29016,4144,18574,12132,17756,20696,0,0,-1
328.1564134,57,70,11259,12698,35145,15324,6129,12150,14900,18732,0,0,-1
329.16201360000014,57,56,226658,61956,21326,14455,36983,16383,16700,15218,0,0,-1
332.1992397000004,47,51,780777,372380,24725,37921,24258,6853,14435,27582,0,0,-1
333.2098782000003,34,41,1284312,287001,17575,71500,18389,15510,39512,32547,0,0,-1
335.23145830000067,29,38,925016,33684,36987,4637,6625,10623,36415,23279,0,0,-1
336.2413544000001,35,47,12665,12922,20103,9406,4903,14914,21692,11000,0,0,-1
337.2424553999999,51,54,341502,59196,37902,9482,19862,13457,13520,38894,0,0,-1
338.24767580000025,48,54,343114,67563,10760,12037,16812,2551,14807,8251,0,0,-1
339.2554925000004,44,44,219792,233140,39338,41423,42199,31076,38172,11695,0,0,-1
340.2568818,34,48,11292,19741,36549,6446,10809,4802,6702,5233,0,0,-1
341.2674870999999,24,41,303478,172272,27840,14710,12469,9316,3719,1101,0,0,-1
342.2710852,41,50,198017,25305,20729,6072,4596,9471,1019,4292,0,0,-1
345.2858339000004,40,61,98851,13702,10557,13213,4093,3539,3438,2804,0,0,-1
346.2947247000002,30,41,123320,67307,1197,5941,3418,1987,601,1102,0,0,-1
349.31975240000065,38,47,1398940,192597,52777,63320,30314,32628,11441,8180,0,0,-1
350.3304766000001,30,41,1425213,75619,15623,24896,23238,9672,2185,3491,0,0,-1
351.34158410000055,26,29,169532,140424,36573,4126,6322,9154,5441,3671,0,0,-1
352.3424643000008,43,41,33968,26792,4448,14747,6766,11173,2433,1817,0,0,-1
353.3525996000008,48,41,14461,13203,1869,8511,7473,4863,1885,2547,0,0,-1
354.36297450000075,44,48,216771,34213,37302,4000,11546,3900,963,727,0,0,-1
355.3709129000008,47,63,65928,13153,31534,3532,3994,2328,2515,1441,0,0,-1
357.38659499999994,27,56,360932,208362,25966,15005,10084,5371,401,317,0,0,-1
360.40888410000025,11,57,201236,91160,49273,10274,7493,4402,4856,3493,0,0,-1
361.4124417000003,11,61,7319,28849,44185,6476,4222,3884,2324,2471,0,0,-1
362.4189094000003,7,53,10666,51214,19636,16038,5194,2161,1172,2216,0,0,-1
363.4278385000007,14,60,63436,12635,5955,369,529,1021,337,356,0,0,-1
364.4376622,20,64,6578,15826,17956,11697,8121,3003,2338,833,0,0,-1
365.4513936000003,20,63,2580,19988,17808,4865,1643,2199,2219,994,0,0,-1
366.4597087000002,17,54,87100,25664,4883,1212,1219,712,293,779,0,0,-1
367.4615004000007,20,63,7044,27932,44341,7078,2559,4097,1610,830,0,0,-1
368.4687582000006,21,70,2312,13203,45619,10225,943,5319,1804,1448,0,0,-1
369.4820432000006,13,67,121684,53149,41873,4987,6085,1944,1240,2579,0,0,-1
372.5044381000007,27,80,2060,14520,14234,2161,1352,5593,1917,1442,0,0,-1
373.5132348000007,38,69,20568,15136,866,8186,5012,5008,2102,1551,0,0,-1
374.518169,38,63,11972,16365,24636,9532,6472,3488,1358,1048,0,0,-1
375.5318718000008,43,77,959,10500,23205,63881,5164,3089,1894,2219,0,0,-1
376.5366778000007,40,87,5582,8084,38961,9105,2819,6535,3169,2021,0,0,-1
377.5415327999999,27,80,107106,32125,1856,3689,2152,1916,419,699,0,0,-1
378.5518588000005,29,80,325482,9307,10945,13360,2275,3099,1898,1822,0,0,-1
379.56451840000045,38,54,167713,64432,7141,6113,7700,6669,2431,2638,0,0,-1
380.5773786,30,47,21324,27105,18727,13442,4010,3118,2125,1475,0,0,-1
381.5802541000003,43,53,12343,14786,5420,8167,15714,6621,4197,2435,0,0,-1
384.6067751999999,41,57,10459,4010,41598,15202,9265,3795,2039,835,0,0,-1
385.6089844000008,27,57,106153,44705,3155,4469,2031,919,540,486,0,0,-1
386.61393790000056,21,53,75888,24572,9282,1477,1022,810,577,618,0,0,-1
387.6162463999999,14,64,7330,17104,21165,18843,3069,4246,1651,2390,0,0,-1
388.6264955000006,7,57,4643,51868,68768,8653,4478,3156,1856,1933,0,0,-1
389.6350337000004,13,56,61680,25941,811,2551,784,1315,540,325,0,0,-1
390.6413892000001,17,53,67927,24935,4998,3980,1609,1590,800,413,0,0,-1
391.6529016000004,4,60,2203,12351,57391,11241,3849,1012,3444,1870,0,0,-1
392.6550749000007,10,56,13305,55353,41954,9954,1648,4848,809,816,0,0,-1
393.6648348000008,4,63,130825,69432,17405,3760,3125,1929,536,703,0,0,-1
396.6978687999999,1,87,15568,2689,84702,14599,3571,2252,2291,1954,0,0,-1
397.7040655999999,14,77,11158,16115,22585,14493,2558,4668,1270,1086,0,0,-1
398.7160635,21,74,4124,22989,12914,7596,1905,4419,1407,903,0,0,-1
399.7186038,30,83,6165,7817,19590,9019,10205,3551,1293,1290,0,0,-1
400.73049700000047,37,54,7064,115744,23492,3939,8282,5329,3667,2122,0,0,-1
401.7373157000002,35,54,24171,14166,30174,8888,8277,3656,719,1549,0,0,-1
402.7467016999999,29,44,151574,77230,6773,8208,3115,5585,4518,2299,0,0,-1
403.7526911000005,29,41,1271197,17002,12965,16180,12996,3888,2132,3269,0,0,-1
404.7628648,38,53,41994,14376,10172,23229,9893,5579,13164,13481,0,0,-1
405.7746438000004,37,48,22399,29592,22680,3038,4504,3113,862,428,0,0,-1
409.8032266,30,51,825992,96221,24296,8870,9500,3615,650,1168,0,0,-1
410.8087392000007,20,43,2239461,361462,67287,28668,15329,8410,8905,6513,0,0,-1
411.81835000000046,14,40,53017,10431,8701,221,1657,1307,456,319,0,0,-1
412.83274340000025,10,29,703681,40869,5212,2445,826,1400,370,484,0,0,-1
413.83689090000007,13,37,539489,74943,20483,47277,9974,6425,1467,1645,0,0,-1
414.8480276,14,40,467308,153022,50366,18315,4393,5601,2868,1191,0,0,-1
415.8554380000005,7,48,2331,22172,25787,37435,8673,2139,2820,1954,0,0,-1
416.86461190000045,7,66,14080,17762,59594,13476,7260,3040,1006,1140,0,0,-1
417.87424180000016,20,60,33604,55857,11255,13186,6917,16783,2092,1345,0,0,-1
418.8882830000002,47,60,11857,3388,3602,3044,2979,7482,2663,1001,0,0,-1
421.9088335000006,69,47,2650,15399,9714,10612,7163,6484,2798,1245,0,0,-1
422.9205888000006,61,56,6753,12268,17058,10669,4289,3134,2298,975,0,0,-1
423.9313123000002,43,63,2549,11610,14071,12319,6979,2738,1819,1637,0,0,-1
424.9459415000001,37,60,16733,67588,42499,2900,9114,4059,5574,749,0,0,-1
425.95974730000034,16,44,104867,102618,5279,1518,1785,1438,236,297,0,0,-1
426.9716889000001,20,48,13797,3234,29723,11413,7214,6133,2494,1219,0,0,-1
427.9821972,16,44,7342,43461,34097,9303,2756,3320,3789,1598,0,0,-1
428.9866380000003,26,50,24052,16532,17552,13146,5768,6155,1754,1363,0,0,-1
429.9936821000001,34,77,4710,20695,71994,14808,6337,3368,984,2030,0,0,-1
433.0245177000006,26,70,7832,25416,40028,4450,1994,4031,2726,888,0,0,-1
434.03728450000017,34,83,2033,6014,80308,7393,4510,8174,2070,2209,0,0,-1
435.0384526000007,26,81,12060,26746,22327,5565,2761,3221,1100,1684,0,0,-1
436.0421418000005,34,77,9886,8038,17565,22294,14153,3449,1279,1118,0,0,-1
437.0574163000001,8,70,4951,30209,87835,48384,4072,1601,2036,2230,0,0,-1
438.0602310000004,10,75,11873,38658,54195,4880,4203,7336,2892,2989,0,0,-1
439.0677140000007,7,75,14921,34198,63436,4174,8005,4321,2078,2850,0,0,-1
440.07813820000047,27,61,36795,21141,21887,17633,6061,7535,6567,3433,0,0,-1
443.1030799,23,63,48485,26094,51530,2416,2420,3493,1929,1791,0,0,-1
444.11812460000056,35,57,25959,17887,7637,14035,7997,6660,3828,4436,0,0,-1
445.12621780000063,41,77,14383,2961,9214,6260,1737,3178,1623,6075,0,0,-1
446.13795540000046,61,64,103089,4625,1733,1808,1823,4811,889,598,0,0,-1
447.1509780000006,50,69,10583,25748,35718,10720,7756,3022,1640,1016,0,0,-1
448.1556414000006,48,64,2654,20459,42593,2109,3689,2853,2438,1776,0,0,-1
449.1637468000008,35,48,41859,46760,4202,4069,787,1503,669,639,0,0,-1
450.17454590000034,21,60,13950,9044,24731,9332,8371,5007,2877,2839,0,0,-1
451.1854596000003,26,41,32687,69163,6091,1947,2680,5563,4586,2253,0,0,-1
454.21616110000014,29,41,10412,16587,13643,22297,4096,3764,3986,2508,0,0,-1
456.2326540000004,26,47,268801,29407,8673,3686,3676,752,1355,757,0,0,-1
457.23506910000015,30,37,11677,9063,992,6231,7748,3707,1768,3248,0,0,-1
458.2380627000002,27,48,16676,53859,31127,13533,8199,4407,2119,1315,0,0,-1
459.2497720000001,27,53,9659,6263,25224,26843,5000,4190,3798,3272,0,0,-1
460.2576537000005,48,53,4825,6877,3753,3201,8788,3509,2272,1533,0,0,-1
461.2665966000004,53,51,13219,12365,3310,5493,10923,7844,5038,1135,0,0,-1
462.2745078000007,64,54,29701,6872,7946,5843,2686,4420,3233,826,0,0,-1
463.27639480000016,53,44,30319,17025,2205,12973,2538,5756,1782,4116,0,0,-1
466.2926166000007,44,50,5733,22561,18424,626,10312,5859,1587,3763,0,0,-1
467.30020330000025,47,47,60530,7526,7985,2059,5818,4163,2549,3104,0,0,-1
468.3097688000007,66,47,24871,6967,4400,8051,12873,5739,5223,3264,0,0,-1
469.3109438000001,64,50,21053,20568,21819,19457,11051,10238,12028,4122,0,0,-1
470.3230876000007,60,41,49328,35372,5204,1150,1944,2976,696,951,0,0,-1
471.3310042000003,53,35,23294,50626,5782,7621,4503,7201,3459,3573,0,0,-1
472.3330987,43,29,46817,77001,15486,8691,4452,8168,2874,3862,0,0,-1
474.3548510999999,35,20,95697,36518,5608,4418,4235,2057,770,1486,0,0,-1
475.3577058000001,29,27,133953,19269,4996,7654,3481,1090,1201,780,0,0,-1
479.3793058000001,34,30,70207,33624,13013,2065,4808,2401,2093,1458,0,0,-1
480.3837755000004,51,34,482893,36518,23395,4450,20983,29503,39941,19574,0,0,-1
481.3904108000006,47,29,41353,78290,20458,7426,3513,1817,1750,1417,0,0,-1
482.3934382000007,38,35,40457,11876,3078,4154,1358,2010,2384,653,0,0,-1
483.3944411000002,51,35,5782,9607,2942,5205,6409,4745,5345,1016,0,0,-1
484.3991894999999,40,29,18356,38868,3900,2861,4148,4787,4577,4320,0,0,-1
485.4105446000003,50,24,25289,57633,5893,5156,5674,4975,9493,6749,0,0,-1
486.4206474000002,44,26,11040,60104,17417,23735,7983,5128,3617,4666,0,0,-1
487.4307654000004,35,29,17022,23237,18157,7236,7039,3722,5453,2310,0,0,-1
488.4321778000003,41,43,7122,7839,17116,5638,8996,7206,6779,2595,0,0,-1
491.44449170000007,41,60,50172,19195,13607,45002,13596,5483,4656,7388,0,0,-1
493.4636922,43,56,68733,40873,11741,9103,12961,4064,8974,6161,0,0,-1
494.4665049000005,37,47,443975,123982,22158,2205,6526,5188,6994,6651,0,0,-1
495.4727103000005,30,41,43942,21160,3428,12988,5219,4793,937,1727,0,0,-1
496.48555320000014,38,35,11031,7438,3989,2730,3076,2675,1339,1995,0,0,-1
497.4877434,47,41,8144,5995,12213,2903,6757,3383,1939,2334,0,0,-1
498.4954082000004,66,57,4608,19959,3690,33324,3248,4316,2133,1815,0,0,-1
499.5026176000001,61,64,6671,5940,6019,14107,3715,2699,947,2784,0,0,-1
500.50782400000026,64,60,3078,11290,6116,2488,5520,5246,1991,1549,0,0,-1
503.52264770000056,50,67,3200,2526,20100,11335,7668,3300,2648,1543,0,0,-1
504.5342413000008,43,66,24987,28127,29466,13499,14429,2089,3059,1624,0,0,-1
505.5432950000004,53,56,2788,4013,516,3215,2483,3480,2072,980,0,0,-1
506.5551736000007,53,60,2239,6475,5228,3179,2377,4554,2079,2660,0,0,-1
507.5627537,66,50,6286,4239,1683,7021,3682,5240,2211,1554,0,0,-1
508.57369220000055,81,47,4946,9092,6926,2173,1747,3963,1559,1857,0,0,-1
509.5850950000004,63,51,43516,33894,19541,10950,6029,2901,1870,2606,0,0,-1
510.5950327000001,57,53,812687,31676,31815,13078,10321,11822,3422,2732,0,0,-1
511.60275790000014,61,51,26309,4371,9732,2993,4014,11015,9268,21944,0,0,-1
513.6188549000008,51,44,103087,42111,7830,2247,3151,3645,1628,4868,0,0,-1
517.6507359000007,51,38,116033,106219,24424,13809,14905,5366,22216,10659,0,0,-1
518.6545474000004,43,34,330732,115254,49520,5518,7468,9712,7012,3614,0,0,-1
520.663716,35,21,403461,51162,5483,3125,15332,10663,3957,5578,0,0,-1
521.6736619000003,34,21,120017,127928,17525,12739,6194,8875,2958,3154,0,0,-1
522.6870564000001,41,26,10115,28619,10716,7846,3308,4912,2459,2668,0,0,-1
523.6962235999999,41,17,24372,38879,5596,855,5107,2664,2656,2393,0,0,-1
524.7025742000005,48,26,16438,4342,1620,5967,9405,5810,2916,2906,0,0,-1
525.7162361999999,60,34,3238,11411,4798,4233,3129,4598,3235,2532,0,0,-1
526.7212875000005,47,35,169253,78215,48257,10125,4977,2813,1831,1902,0,0,-1
528.7305793000005,47,48,56158,29303,19407,16566,4717,4511,1317,3509,0,0,-1
531.74701,34,43,81633,70055,12957,8897,15061,7646,1581,1258,0,0,-1
532.7618669000003,23,53,18103,11368,9930,16864,4236,2259,1934,1285,0,0,-1
533.7718641000001,34,38,82397,32218,2778,716,1681,2683,518,553,0,0,-1
534.7801157000004,27,29,90712,128191,17367,16312,4855,5750,1366,854,0,0,-1
535.7935215000007,29,37,7986,20352,3544,15865,9685,3922,1516,1783,0,0,-1
538.8233391000003,29,24,41656,28791,7765,4039,5524,2044,521,431,0,0,-1
539.8268743000008,26,26,37008,39863,1526,3678,2131,1981,535,920,0,0,-1
541.8402437000004,34,30,40524,9674,2688,3871,881,1677,1958,1718,0,0,-1
542.8446739000001,30,35,122729,34426,44250,16626,24026,7312,15277,8973,0,0,-1
544.8658071,34,34,55200,165471,36044,16459,6359,12862,10014,13913,0,0,-1
547.8946092000006,53,41,11716,14138,11596,3144,7145,18860,19311,21962,0,0,-1
548.9007383000007,64,34,10736,32319,3794,7420,6946,20864,13687,11448,0,0,-1
550.9165347000007,54,29,16722,81054,32933,8818,3875,2130,10898,3702,0,0,-1
551.9290361000003,60,29,141666,24280,3641,5959,9043,4425,8089,5273,0,0,-1
553.9444312000005,43,21,139762,21206,1631,1016,1108,1710,635,454,0,0,-1
554.9526599999999,24,21,789520,177227,18085,20395,11271,10604,2919,986,0,0,-1
555.9618003000005,40,30,22602,4046,16125,7529,5454,3511,4001,2608,0,0,-1
556.9720953000005,48,38,8727,8095,5852,8403,5472,8668,2903,1357,0,0,-1
557.9766471000003,56,53,3803,5557,8795,4778,5186,3592,2057,3637,0,0,-1
560.9875425,40,50,121367,59456,13871,1883,1032,853,807,720,0,0,-1
561.9974044999999,24,47,45394,72097,20912,6398,4027,5253,3528,5020,0,0,-1
563.0043306000007,11,40,54170,75567,32046,11678,13870,3976,2128,1812,0,0,-1
564.0051673000007,24,35,3975,11276,7942,3319,3078,9240,2668,1209,0,0,-1
565.0142791000007,38,48,39316,22989,32385,30179,9058,5310,2650,2772,0,0,-1
567.0271847000004,35,44,45003,18768,2419,1744,1433,778,204,266,0,0,-1
568.0312123000003,43,53,10135,11204,12108,16836,7079,4067,2076,1510,0,0,-1
569.0427364000006,30,54,8285,19443,5411,14740,5237,3802,854,425,0,0,-1
570.0454342000003,24,47,56009,44369,13889,7277,783,1666,433,882,0,0,-1
571.0483936999999,29,56,4274,36369,34777,8680,5155,4827,3311,2165,0,0,-1
574.0740681000007,35,53,2430,14747,5157,12508,3264,5652,1711,1930,0,0,-1
575.0758352000003,23,43,80151,44672,6169,2508,377,1248,667,484,0,0,-1
576.0820916000002,40,48,13287,7112,5218,9314,3141,5062,2436,3397,0,0,-1
577.0845494000005,43,51,2794,10080,3487,21301,5739,3352,1578,3621,0,0,-1
578.08806,35,48,21871,18168,6563,6609,4787,2151,1648,1936,0,0,-1
579.1013540000004,41,61,33262,44338,30761,26655,5565,4548,2221,1583,0,0,-1
580.1145616000003,34,56,50324,41638,19141,16973,20064,6965,1994,2012,0,0,-1
581.1186400000006,30,41,345391,203181,23388,14808,8867,16170,4258,3202,0,0,-1
582.130091,37,48,12447,21459,23618,17240,5752,8346,3875,1474,0,0,-1
583.1376078000003,40,41,62426,22122,9563,2273,2547,2380,689,630,0,0,-1
586.17065,47,43,270279,5462,3753,2613,1362,2188,518,650,0,0,-1
