time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel
60.44556449999993,50,44,194653,51402,9858,7462,10399,9570,6113,4851,0,0
61.44784019999997,56,50,9592,7909,9312,5445,11741,4736,2460,3869,0,0
62.45095600000002,60,51,63753,13474,19693,12667,5920,7419,6933,5177,0,0
63.45307709999997,77,51,6541,6867,9837,3093,7036,6008,4194,2914,0,0
64.45479699999999,80,63,5017,12139,17009,3902,8932,6147,3590,2459,0,0
65.45745679999993,53,50,107989,50923,29443,6605,8099,9141,3331,3730,0,0
66.45925590000002,44,48,3378,7518,4331,2110,2561,2173,2164,3431,0,0
67.46119750000003,41,53,3404,4687,6027,6020,1541,2079,3224,3352,0,0
68.46331509999993,66,54,4179,4645,2593,2677,4484,2755,2556,1124,0,0
69.4666952,67,47,639387,33497,4197,4105,3040,5273,4653,3097,0,0
70.46821809999994,66,38,34019,12680,3075,1761,2443,2536,3042,3564,0,0
71.4695931,80,23,36874,18027,2467,5348,2096,10782,7314,2873,0,0
72.47099200000002,83,26,7401,3588,6982,8284,11826,6663,15380,8104,0,0
73.47221130000003,74,43,86294,17420,11918,1467,2772,1199,335,378,0,0
75.47503069999993,40,38,164726,13943,1291,1569,1786,435,169,244,0,0
78.47963279999999,27,30,580752,23227,2744,10520,12647,4528,2419,2793,0,0
79.48129180000001,17,27,72687,17094,4429,1299,1041,1667,516,263,0,0
80.48257419999993,23,24,345882,50926,23244,12375,9970,4725,5936,4151,0,0
82.49106589999997,29,27,174891,9464,1589,1094,1301,559,364,217,0,0
84.49324609999996,20,29,268230,39327,10021,6116,1965,2573,3662,3441,0,0
85.494191,11,27,108847,23995,6131,795,3529,1063,673,887,0,0
88.49930110000003,1,26,120151,63532,12071,16956,4124,1452,644,1056,0,0
89.50105310000004,14,37,19033,17394,11620,14308,11806,8837,1301,3448,0,0
90.50246170000003,27,41,25393,16918,15018,6434,11177,5308,6043,6615,0,0
91.50377400000002,37,50,15493,18615,7767,5583,3069,2094,3588,1590,0,0
94.50683479999998,66,64,11552,7453,16203,23698,3787,11079,3498,4616,0,0
95.50842609999995,77,61,7476,5520,3729,2575,2303,5860,2000,1572,0,0
96.51064639999993,60,47,77636,27472,3508,1091,1192,911,529,912,0,0
97.5122417,61,43,292346,13356,5900,1331,1488,1877,773,785,0,0
98.51425529999995,54,34,44219,13975,13923,5872,9398,4105,3112,10758,0,0
99.51622150000003,48,40,4210,4085,11781,2314,6136,4187,3683,2100,0,0
100.51759679999998,67,64,1085,8274,15076,10046,1441,6310,2277,3832,0,0
101.51883229999999,75,61,27412,41616,9326,12573,11916,9543,6762,3257,0,0
102.52070100000003,67,75,14465,3782,24437,3398,3966,2413,6603,2404,0,0
103.52170379999995,56,66,16180,52270,19071,8627,15572,7413,2889,6162,0,0
106.52586259999998,44,54,1601106,75900,31235,21642,13011,7382,11539,4565,0,0
108.52864520000003,26,57,151422,80445,25402,18392,16103,4051,14414,12000,0,0
109.5301882,41,44,3993,4865,6397,1448,3793,3335,2317,1148,0,0
110.53137470000001,57,43,9599,14895,4250,3692,2571,8740,2409,2403,0,0
111.53274499999998,69,48,4263,5539,9787,3491,5479,3500,5176,2841,0,0
112.53410710000003,96,56,5571,2812,3861,9262,4371,5162,4175,3089,0,0
113.53538219999996,88,47,458210,128349,20095,22490,7292,20831,39001,13713,0,0
114.53663929999993,64,38,73998,56885,4159,6734,6273,3537,1688,3637,0,0
115.53821970000001,77,40,14854,5003,8211,12275,3752,13014,18500,5777,0,0
116.54057409999996,69,35,44441,18408,10647,4513,3309,6890,6412,10141,0,0
119.54488839999999,80,44,11727,6698,10772,4038,6595,6409,10821,6841,0,0
120.546381,100,63,20767,6097,4001,5335,1847,4141,2881,3818,0,0
121.54797510000003,91,64,2089,4835,12972,5609,4382,5261,2615,3385,0,0
122.54939730000001,90,69,30943,9398,16853,5488,7513,6068,4134,6332,0,0
123.55051719999994,88,67,20218,20055,11521,12236,5889,10244,15784,1670,0,0
124.55273790000001,75,61,14428,31332,5456,11624,6092,3787,3856,1713,0,0
125.55448879999994,75,43,18160,30235,7399,956,3644,9686,1786,5056,0,0
126.55642909999995,67,27,7090,50286,8490,5292,10751,5804,3300,3969,0,0
127.55848909999997,70,29,8153,4484,10929,3455,6882,7110,2117,5078,0,0
128.5608105,90,23,7054,8037,1285,3717,8659,5509,8428,3052,0,0
131.56425130000002,83,35,7764,12154,1538,9764,3256,3134,7641,5109,0,0
132.56574319999993,100,37,9861,6869,4289,1654,9171,9278,5741,9185,0,0
133.56715309999993,100,29,13262,5862,1133,5580,3785,5070,6369,12672,0,0
134.56836050000004,93,43,23263,14540,14511,2106,2659,5266,8580,6154,0,0
135.57038220000004,87,35,28375,47049,4249,10187,3127,5497,5230,3004,0,0
136.57262130000004,66,54,11679,19144,31551,23549,7494,8529,5467,3836,0,0
137.57619379999994,54,47,11654,38732,2673,8157,7201,7396,3712,5007,0,0
138.57821439999998,51,53,32529,9536,9309,23255,4796,4319,3191,2449,0,0
139.58015699999999,75,48,5335,3987,786,2264,4229,8565,4671,2796,0,0
140.581462,75,43,12504,8832,8403,8410,4657,4031,2489,2794,0,0
143.58448959999998,74,51,9143,21237,5269,9686,7431,5139,1523,3264,0,0
144.5866727,67,40,36090,20039,8102,9267,6024,3556,1352,3915,0,0
145.5876836,53,56,11314,3408,5979,887,2301,2452,2168,3383,0,0
146.58943539999996,60,48,13095,7189,6701,3519,9459,5900,5942,2399,0,0
147.59157770000002,44,44,73121,87151,14608,11552,5674,3614,940,1940,0,0
148.59410430000003,48,43,136867,9632,1967,4614,2402,2524,2089,2801,0,0
149.59582349999994,40,40,37698,50306,9655,11165,6302,10552,8627,3628,0,0
150.59711700000003,50,44,62211,31108,3879,13810,5584,4336,5184,7783,0,0
151.5980889,48,26,274245,56908,11847,2797,8259,9418,21134,21287,0,0
154.6014718,56,26,21657,20150,10929,4973,4731,12554,10735,6464,0,0
155.6029181,41,26,227176,55987,11661,3825,1494,2318,3488,1122,0,0
156.60449640000002,38,21,31575,34466,7980,3264,5610,3158,6540,5236,0,0
157.6063762,43,21,32961,20441,4863,1719,5117,6455,4737,2308,0,0
158.6085713,47,21,8955,4224,692,3777,1947,4196,1981,3074,0,0
159.6109063,60,21,18956,19441,5437,2371,4578,3458,4001,3414,0,0
160.6120595,70,23,204751,10664,3540,2490,3770,4112,5716,4478,0,0
161.61362899999995,66,14,49842,55940,1212,5380,4237,8878,11227,8559,0,0
162.61480329999995,56,16,123363,14762,7595,3132,3466,4215,1707,1757,0,0
163.61596350000002,57,16,16884,21174,751,7194,5055,4380,7765,4170,0,0
166.6195523,53,26,49379,9271,10499,15108,15286,5494,3096,5845,0,0
167.62191859999996,64,35,15680,9054,914,2463,3360,5403,918,3012,0,0
168.62352079999994,63,50,11007,2673,12693,8811,2459,3645,2657,1618,0,0
169.6253464,64,54,4776,26519,5846,14621,7897,7791,6057,7094,0,0
170.62676550000003,74,57,23354,4996,1397,20067,6782,8522,4185,3418,0,0
171.62785329999997,74,57,720161,41266,10025,12433,41858,26520,4808,920,0,51
172.62934870000004,74,57,298243,24356,1343,6018,3045,2339,347,236,0,25
173.63059809999993,74,54,317596,18947,1443,3065,4793,8373,3049,1236,0,0
174.63256130000002,61,44,494348,76170,68871,21404,18075,8432,5233,10192,0,0
175.6341638,53,40,117561,53662,14287,4835,11894,4888,3673,4760,0,0
178.63808110000002,34,35,36222,54220,11185,33008,5935,5073,7094,6684,0,0
179.6400625,14,35,10967,55403,6519,2391,5075,3505,4261,2099,0,0
180.64137399999993,16,29,35443,49479,19433,12550,1845,4968,5687,2183,0,0
181.6429763,24,20,17399,38783,694,4339,5056,7153,2851,5105,0,0
182.6444695,29,23,19486,19452,14537,8512,3030,3744,3545,2948,0,0
183.64557309999998,38,34,21234,47081,16569,11741,21887,8425,7251,4462,0,0
184.64714979999997,34,20,145006,36776,3958,3318,3765,1682,3531,997,0,0
185.64861789999998,24,21,20988,32741,21113,3202,6157,10780,11124,4508,0,0
188.66219260000003,20,48,102221,60073,39752,9738,15840,4499,4232,2857,0,0
189.66514459999996,26,61,616584,22792,20597,9557,5475,3063,1566,1662,0,0
190.66648380000004,16,69,75999,25364,21607,17214,7085,4893,4617,1908,0,0
191.66763719999994,21,44,334676,86208,8541,2514,1718,10802,3549,6301,0,0
192.6691968,34,38,49030,31846,3715,10634,8064,5690,6560,9236,0,0
193.6708688,51,23,131106,9040,3242,988,6165,1823,890,769,0,0
194.67222270000002,61,48,4203,5624,6074,17725,3969,9381,8856,2146,0,0
195.6738649,54,35,5847,52816,1652,3977,4760,3600,7541,5485,0,0
196.67589269999996,50,27,10113,20569,3250,8601,2763,3713,4157,3917,0,0
199.68015330000003,41,20,199005,14213,1076,1175,2973,1191,1197,989,0,0
200.68123549999996,34,8,16413,23155,4456,4784,2353,4439,6356,3642,0,0
201.68238829999996,47,26,4250,9475,642,9131,2929,4747,2537,1759,0,0
202.68365169999993,51,40,14288,4729,4432,18678,4824,5036,6153,3916,0,0
203.68492000000003,60,44,27362,14769,1081,4027,4160,3339,2316,8883,0,0
204.68617900000004,51,48,660456,87590,26057,15126,2335,7050,6931,2652,0,0
205.68761169999993,50,38,370975,61162,10517,8271,24090,18324,3086,5433,0,0
207.6911854,43,30,622199,144748,102479,51447,22896,26866,12008,6988,0,0
208.69278810000003,27,34,136938,115924,13322,19155,6774,6131,2579,3457,0,0
211.69651209999995,14,44,43460,105625,23925,11121,4995,2929,2504,3992,0,0
212.69774210000003,10,50,14368,17031,26046,4442,2714,2167,1909,2646,0,0
213.69894390000002,4,48,134336,88934,9269,15151,8475,1537,1979,269,0,0
215.70163990000003,13,51,231831,64477,34424,6452,17667,4309,2591,4684,0,0
216.7030568,17,43,6814,70020,22444,30500,4785,10936,3584,3172,0,0
217.70488649999993,20,30,9398,22878,7005,3022,6894,7692,6508,5193,0,0
218.70632149999994,35,37,50784,68797,24542,10154,6957,6691,8502,4606,0,0
219.7081104,43,34,44977,32686,9864,3885,5825,4764,9245,9684,0,0
220.7094555,44,29,79443,74430,8502,25662,6511,10680,7033,2938,0,0
223.712535,38,16,613347,44511,2403,1364,7723,5410,6340,7473,0,0
224.71413899999993,48,7,58916,29570,4733,533,1795,6345,5258,7430,0,0
225.71553619999997,56,10,9515,10352,5033,4387,5904,5095,5435,3736,0,0
226.7177398,60,8,215318,10073,1829,2573,1372,2123,3124,1300,0,0
227.71938549999993,64,34,14753,11504,12886,2314,1365,5350,7980,5045,0,0
228.72182539999994,66,56,10872,2036,4847,10360,4562,3765,5459,3191,0,0
229.7237394,66,67,6172,1894,10884,2538,2988,3597,3103,3564,0,0
230.7249885,63,80,21266,35906,9459,45781,5040,9921,8676,8996,0,0
231.72645309999996,48,81,107820,12451,13210,7723,4607,1464,2147,2662,0,0
232.72779930000002,38,63,9186,37551,3849,3884,4214,3287,5786,4646,0,0
235.73164039999995,38,51,26536,24785,14756,3104,4051,10967,6535,7402,0,0
236.73292779999997,29,43,208399,47637,19338,9680,9080,3545,6845,4012,0,0
237.73618199999999,40,43,371844,22379,15410,15825,3176,6635,9645,6874,0,0
238.73844299999996,41,57,127006,40695,13845,40786,7749,8002,6052,4278,0,0
239.74032369999998,30,56,62257,32005,8954,5529,6695,4077,4907,3522,0,0
240.74160470000004,35,63,68203,23497,15876,14772,1208,3149,7843,3232,0,0
245.74721950000003,41,35,549263,176221,32754,27830,124591,50945,6963,4555,0,0
250.7552141,35,26,767799,1102494,120785,46021,31729,49438,16916,23578,0,0
252.75816699999996,35,20,1683534,57878,33930,16277,23203,7056,3225,7494,0,0
255.76295170000003,35,17,411452,55888,6569,10872,8571,7530,2460,3302,0,0
256.7656727,29,20,96928,70231,13639,4228,2767,9944,14681,28144,0,0
257.76728230000003,40,35,103602,11177,3717,5110,628,2316,3741,1460,0,0
258.76913189999993,48,37,19945,14998,13473,6477,10016,5442,3296,4919,0,0
259.77083600000003,41,37,204480,38645,3529,8126,3412,2625,2975,2118,0,0
260.7720204,29,40,1359522,350058,36536,83893,45004,14758,28935,23569,0,0
261.7735225,40,27,600153,103302,68436,12366,35792,40950,20343,35745,0,0
262.77448289999995,37,38,589542,25254,12754,10647,737,1603,1653,2288,0,0
263.77579560000004,50,40,65054,43614,9451,16879,18015,8889,6201,9352,0,0
266.78048490000003,37,48,64375,22010,11945,1951,1616,2709,3295,2421,0,0
267.78247780000004,34,48,89860,51442,20104,15128,15052,11924,6128,11613,0,0
268.7841549,40,41,35923,64321,17470,23178,13454,7049,7546,4461,0,0
269.78564789999996,51,50,20136,9712,26443,4320,7901,6517,6797,2240,0,0
270.78742769999997,40,40,84288,116965,11083,10020,5235,5944,4686,2291,0,0
271.78862860000004,43,35,190808,44663,7605,7627,6733,5246,6729,3201,0,0
272.7898103,48,44,16606,8091,11728,5415,2579,8595,10002,1484,0,0
273.7908155,48,48,34990,5735,4270,20734,1922,5863,2501,2922,0,0
275.7934652,60,43,55203,14877,1277,415,940,2119,695,1678,0,0
278.7985414,77,50,10422,3721,3351,3540,3516,5574,3378,1717,0,0
279.8002596,69,50,2411,8709,14094,3081,4473,4320,2253,2506,0,0
280.8013925,74,34,6294,16013,5826,2995,7814,6688,4415,2868,0,0
281.80317119999995,66,44,54492,20275,4828,2959,3606,1598,3704,1897,0,0
282.80445629999997,43,35,347082,23581,4616,1411,2136,1324,392,552,0,0
283.8057235,43,35,1075022,14940,20948,39390,28831,26568,14028,1893,0,25
284.8068276,43,35,1020722,347096,195724,106507,47536,7247,5109,5212,0,26
285.80887989999997,43,35,94255,8023,6782,11220,6876,4385,3208,1940,0,0
286.81009800000004,40,50,24159,12808,20004,13258,3669,8569,1219,932,0,0
287.81177749999995,47,60,114280,9351,8603,8123,6219,3259,4192,2008,0,0
290.81647999999996,47,64,12558,51549,9520,13351,3108,3547,9388,2215,0,0
291.81820700000003,43,48,72707,75138,9813,5070,12597,10703,5830,6565,0,0
292.819518,24,34,39568,83701,7292,20972,2578,3161,1876,4751,0,0
293.8203108,38,20,36741,6902,1681,2606,6751,5170,4695,4645,0,0
294.82185589999995,37,16,82234,30710,4920,3615,2288,1530,1647,674,0,0
296.825555,35,30,243624,16350,10162,4410,1205,3121,1003,714,0,0
297.8282534,51,37,5232,11822,7820,5215,4196,4548,3393,2986,0,0
298.82942990000004,37,44,3548,30445,18713,1674,5450,5018,3457,4112,0,0
299.8305351,60,50,12288,10384,2246,9274,7025,8281,6091,8117,0,0
301.8322154,63,44,209397,19622,8074,2470,1565,4223,1431,1296,0,0
304.83689400000003,70,38,16312,7309,2585,1391,1614,4567,5798,1623,0,0
305.83980169999995,61,38,661469,42207,3444,19676,4059,2367,2221,6181,0,0
306.84261100000003,56,43,17189,8552,19827,2994,12615,7559,4991,2191,0,0
307.84438750000004,63,50,14616,5788,8991,2626,2777,5969,2623,1185,0,0
308.8459408,56,56,37139,10138,7783,10039,11426,5190,4175,7167,0,0
309.84752359999993,63,63,44253,59444,47103,21928,13050,8524,8094,17221,0,0
310.84901619999994,70,60,7987,9842,10240,4252,2793,12836,16709,13638,0,0
311.8507164,67,57,14003,11736,9163,6570,6482,6418,10757,3553,0,0
312.85170619999997,69,48,17142,12767,2974,1624,2949,4505,6051,8573,0,0
313.8534754,80,48,20756,10010,10872,4702,4586,4396,3971,6326,0,0
316.85742500000003,80,40,24507,4546,2535,831,5409,4346,4149,5781,0,0
317.85919720000004,66,20,322837,374296,14524,18948,12355,23113,13874,9640,0,0
318.8608866999999,48,21,189057,88926,7874,16144,9646,4567,8005,8618,0,0
319.8629494999999,34,1,178945,110251,9336,3357,3449,4759,4980,2746,0,0
320.86430289999987,16,16,18215,16076,38849,5817,14528,5457,5143,4795,0,0
321.8654708,17,53,17093,2641,18615,9120,2476,2287,4874,4319,0,0
322.8664556,37,54,10791,13903,2291,2539,1904,4660,4815,2698,0,0
324.86854370000003,37,63,325534,167118,30776,18162,17848,8236,12678,9577,0,0
325.8705908999999,43,61,70914,14754,8485,16459,5284,6577,3082,6976,0,0
326.8723357,50,48,22837,9720,10911,11030,8066,5197,1898,7045,0,0
329.8769435999999,54,60,14611,1537,6603,3299,5192,4114,2118,1853,0,0
330.8787659999999,67,67,16832,11151,6419,3290,3152,3491,3620,1891,0,0
331.8801683999999,60,56,55282,90706,11366,21494,12923,8354,3618,2210,0,0
333.8820221,69,48,87941,2940,426,3082,2706,2858,1630,2679,0,0
334.884058,47,34,109908,39650,1915,5876,3169,1770,1031,838,0,0
335.8855012,37,30,128801,23252,6746,6210,2245,2010,2111,1503,0,0
336.8869988,44,23,43146,46369,6492,3800,10536,8717,3743,1400,0,0
337.8890788,50,20,32449,4934,2298,3529,6238,7877,6252,1526,0,0
338.8905891999999,67,37,16944,5661,3151,10560,4640,4272,4739,4050,0,0
341.8939701999999,66,51,62855,62254,16496,3836,3590,7136,5621,20703,0,0
342.895361,47,57,85251,47344,12734,23381,4571,8042,10087,5987,0,0
343.89664000000005,47,50,22892,17952,7365,4328,4962,6265,10777,3995,0,0
344.89878480000004,48,44,15235,28050,24662,6276,13712,8064,10569,4760,0,0
345.909317,50,53,121990,9503,7443,611,1087,1788,1374,1310,0,0
346.9109053000001,56,51,5142,10038,8083,1523,6021,3576,3077,2436,0,0
347.9125184999999,60,51,2324,5332,1009,2786,1142,2902,4838,3811,0,0
348.91536759999997,61,56,6132,6617,15784,6492,6231,4753,8699,5110,0,0
349.9174606,66,57,6505,16967,2732,16987,3528,5326,3113,4323,0,0
352.92141449999997,56,61,16692,25606,10898,3841,9271,3053,4853,2529,0,0
353.9226451999999,61,53,18960,17470,12787,3362,2364,10212,8638,3202,0,0
354.92397040000003,47,41,28185,75806,5668,14475,7667,3237,5923,2580,0,0
355.92523900000003,41,37,12019,12594,6060,3165,6592,3512,5571,3245,0,0
356.9272351999999,61,48,9428,2989,7670,13272,1242,13909,8315,26829,0,0
357.92825490000007,61,48,737228,9433,4581,6399,9689,4010,1334,608,0,26
358.93001390000006,60,54,108381,14237,15814,11036,4482,8482,17371,8970,0,0
359.9324978000001,81,77,1605,4051,3241,8512,2432,4079,2547,6631,0,0
360.9340126999999,75,67,10216,6764,2081,5786,5525,3884,9316,7078,0,0
364.9380118999999,70,64,1548930,131619,105907,48665,23377,42401,17411,3968,0,0
365.9394959,66,56,113461,54683,15943,19955,31340,13331,11961,6859,0,0
366.9415869999999,61,50,94242,54098,22282,23376,28340,14194,14696,15038,0,0
367.94388990000004,48,40,79720,44545,7082,2313,1468,3838,1278,1195,0,0
368.94556509999995,51,38,341079,61722,11992,48578,4008,27060,10332,4368,0,0
369.94727969999997,47,48,42397,37625,24235,25164,5748,6916,4139,4173,0,0
370.9487023999999,43,53,25252,27478,15036,14579,4300,5153,4340,3394,0,0
372.9509532000001,48,53,1659353,42187,8070,4334,14349,6315,5533,3105,0,0
373.9522237,37,57,5574,14440,21546,4046,6452,2854,5243,3206,0,0
374.9537403999999,37,63,9150,9007,13035,7052,1816,2364,2650,1644,0,0
377.9576154,37,50,19206,26651,4704,3680,7463,3505,5399,3450,0,0
378.9596163,44,64,10284,13712,11049,12834,4014,9317,6038,6603,0,0
379.9615218,60,64,7621,7108,5055,12025,2236,8845,4215,3004,0,0
380.96283630000005,74,54,2880,8221,3993,6968,971,6198,6598,4138,0,0
381.9640108,87,67,5180,8249,10521,4513,3763,7757,3294,1733,0,0
382.96558790000006,69,43,82891,26543,1394,545,847,1318,862,792,0,0
383.96649149999996,67,41,5151,4382,4627,4945,2117,3878,3998,3270,0,0
384.96819629999993,56,41,6443,10318,7139,5126,4865,2506,2014,1360,0,0
385.9698198,47,40,3129,11988,3535,6476,2050,2307,3894,1857,0,0
386.9712882,57,66,19688,15769,24349,11048,12675,7830,2953,1694,0,0
389.9759026999999,44,61,17488,11061,8637,4223,8715,1845,4548,3885,0,0
390.9771649999999,48,67,18404,4876,7468,6564,3492,2919,3284,1337,0,0
391.97826569999995,48,61,18636,23832,4214,9942,9745,4274,5476,1715,0,0
392.9796448000001,43,60,11819,20245,18369,2371,3184,3754,4925,5558,0,0
393.98095109999997,51,50,20405,16116,19065,8672,7795,9085,2498,796,0,0
394.98286270000006,37,38,60872,49780,5778,412,2092,1292,395,1008,0,0
395.9848318999999,44,38,21944,2927,4174,5080,6977,2794,2711,4456,0,0
396.9873057000001,53,50,91927,774,2971,1346,1783,1660,1292,2399,0,0
398.99027349999994,37,35,218198,44635,2291,5413,3172,1673,2287,829,0,0
402.994378,48,51,185897,33231,23514,4879,6039,5500,6554,6475,0,0
403.9957954999999,30,34,61581,19099,2472,353,1715,921,642,1030,0,0
404.9975452,21,24,9631,32339,11718,3727,2926,4705,5359,3123,0,0
407.00121780000006,17,26,194459,55980,4903,7337,3973,1901,1177,928,0,0
408.0031029999999,17,37,35905,15228,34796,13169,4755,4778,3613,4095,0,0
409.00554810000006,35,56,17454,8340,13549,5786,3013,7096,2640,2057,0,0
410.0074421999999,20,44,79723,35828,3211,1818,1246,948,949,435,0,0
411.00901250000004,21,43,145448,118083,15870,5279,3130,3845,6939,3983,0,0
412.0105456,21,27,8670,20514,9773,3887,6389,2671,1918,1803,0,0
413.01212150000003,14,30,21768,14370,14389,22326,6744,6894,12233,4460,0,0
416.0162263000001,38,44,3852,24165,9261,8698,1551,12033,5418,4906,0,0
417.01820929999997,61,57,15759,11379,11988,2529,4744,7218,3359,3316,0,0
418.0201759999999,64,61,31593,47908,25470,16398,5901,8425,7966,6052,0,0
419.0246707,51,56,31383,119297,65618,37008,19947,8003,3891,8865,0,0
420.02659660000006,41,61,23208,23038,19145,3578,3286,3983,5768,4549,0,0
421.02792910000005,27,54,136348,103675,30444,16409,13559,12334,7061,2732,0,0
422.0288683,34,43,429802,21305,1281,4828,5584,4539,4386,4349,0,0
423.0300189999999,37,51,14752,11365,21161,7583,3093,2064,6033,3405,0,0
424.0312493,47,50,10097,7944,4266,6591,3090,4139,5827,7786,0,0
425.0332671,50,51,9252,24484,3923,10745,6881,4912,12587,9060,0,0
428.0382739999999,64,56,3292,4198,4689,4391,2068,6791,4017,5670,0,0
429.04031150000003,69,56,6159,5701,13316,670,3363,7675,6398,2222,0,0
430.0424869,67,57,808426,41626,16296,8515,5834,7289,6700,4166,0,0
431.0441304,74,63,3853,7862,13244,6924,4680,3771,2010,4460,0,0
432.04593239999997,60,63,3114,8970,3457,8250,3481,2984,1333,2693,0,0
433.04749589999994,53,66,14072,6134,3309,10820,3039,3571,1626,2345,0,0
434.04896670000005,53,67,212281,45049,11083,17670,5676,8468,2561,1557,0,0
435.051235,47,48,195096,58895,8346,2604,4759,4205,3312,1824,0,0
439.05744070000003,23,24,486596,311761,8174,20267,12083,7283,2832,3653,0,0
440.05922509999994,11,10,132607,46151,2222,4311,1831,1766,784,736,0,0
441.0605861,13,20,415739,60360,13690,22882,17147,6774,1858,1980,0,0
442.06156309999994,24,11,2203,9441,4840,2005,3251,5625,3427,3183,0,0
443.0631867000001,41,37,3496,9751,13420,7269,9416,3785,3907,1941,0,0
444.0645516000001,57,48,4256,15207,8085,2257,5842,5089,1401,4872,0,0
445.06688930000007,64,48,17362,28212,1513,14003,4829,6809,8738,4667,0,0
446.06796399999996,60,50,35338,20821,9894,5638,6062,6231,5341,4929,0,0
447.0694167999999,57,38,70383,53841,8643,12474,15595,7712,5399,3250,0,0
448.0715197999999,53,43,28336,31756,17771,18280,9268,8355,4121,2865,0,0
451.0761747999999,54,40,12105,14439,6796,2173,8042,4410,4220,2854,0,0
452.0775949,50,43,11087,44524,31791,8919,11229,8633,7676,2964,0,0
453.07895900000005,54,57,11324,7434,4451,16933,4091,4819,3610,2514,0,0
454.0808115000001,57,67,11591,10939,11843,1943,5627,7491,1056,3361,0,0
455.0823047,60,74,3670,10104,11709,3171,1182,3076,2681,1729,0,0
456.08387430000005,61,51,35909,36030,2638,7578,18753,8090,6701,10809,0,0
457.0856098999999,57,41,10968,62754,21593,6722,6085,8599,3904,8632,0,0
458.08696829999997,51,43,24341,17541,7123,16091,5695,5982,8534,11386,0,0
459.0881455,35,30,43530,45081,8369,4418,1501,1400,789,1751,0,0
462.09184500000003,23,47,13751,26586,9419,16713,9424,2653,3730,1290,0,0
463.0928938999999,30,51,2828,8591,6340,12282,15630,5929,9697,7058,0,0
